              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	
     1751477356	      543520867	     1416127858	     1684108385	     1097102945	     1634624544	     1634934900	     1769152631	     1095062316	     1869750387	     1885696614	     1952997748	      541148499	     1769152624	     1886547811	     1634934836	     1751477356	      543520867	     1416127858	     1684108385	     1097102945	     1634624544	     1634934900	     1769152631	     1095062316	     1869750387	     1885696614	     1952997748	      541148499	     1769152624	     1886547811	     1634934836	
     1864398703	     1751215719	     1696620914	      543454578	     1852007780	     1248813422	     1701013614	     1768187244	      543255667	     1701016165	     1869770085	      544568165	      543387501	     1701996143	     1702064928	     2016682093	     1864398703	     1751215719	     1696620914	      543454578	     1852007780	     1248813422	     1701013614	     1768187244	      543255667	     1701016165	     1869770085	      544568165	      543387501	     1701996143	     1702064928	     2016682093	
     1919706144	     1696624239	     1696623969	     1768843040	      541421155	      541352293	     1869377383	     2032170355	     1864395630	     1949133669	     1679849321	     1931489586	     1702043767	     1919772004	     1868963937	     1635021417	     1919706144	     1696624239	     1696623969	     1768843040	      541421155	      541352293	     1869377383	     2032170355	     1864395630	     1949133669	     1679849321	     1931489586	     1702043767	     1919772004	     1868963937	     1635021417	
     1131575664	     2002871393	     1853431909	     1953653102	     1920561268	     1836019244	     2032165220	     1701060713	     1870097952	     2032165228	     1952981108	      942498409	     1769236512	      544568169	      540095032	     2016157728	     1131575664	     2002871393	     1853431909	     1953653102	     1920561268	     1836019244	     2032165220	     1701060713	     1870097952	     2032165228	     1952981108	      942498409	     1769236512	      544568169	      540095032	     2016157728	
     1953458034	     2037588080	     2020176756	     1936550259	     1768910368	      543257376	     1986096739	     1847621481	     1652105321	     1735357033	     1751457907	     1949048881	     1629514597	     1852252260	      761424244	     2003330418	     1953458034	     2037588080	     2020176756	     1936550259	     1768910368	      543257376	     1986096739	     1847621481	     1652105321	     1735357033	     1751457907	     1949048881	     1629514597	     1852252260	      761424244	     2003330418	
     1634756729	     1919907433	     1768843040	     1936289646	     1400136046	     1629516389	     1701063712	     1919249509	     1953701999	     1953000748	     1634559264	      959589730	     2032166264	     1768318565	      541148499	     1696621921	     1634756729	     1919907433	     1768843040	     1936289646	     1400136046	     1629516389	     1701063712	     1919249509	     1953701999	     1953000748	     1634559264	      959589730	     2032166264	     1768318565	      541148499	     1696621921	
      544367984	     1684631143	     1701733234	      544175717	     1684107876	     1886151011	     1836020596	     1936924787	     1919510377	      544040289	     1801812270	     1769218159	     1885433459	     1919250036	      543518307	     1667768421	      544367984	     1684631143	     1701733234	      544175717	     1684107876	     1886151011	     1836020596	     1936924787	     1919510377	      544040289	     1801812270	     1769218159	     1885433459	     1919250036	      543518307	     1667768421	
     1919251301	      544433507	     2037412969	     1914725481	      541684768	     1701668206	     1819877474	     1701016946	     1851878432	     1852403303	      538984773	     1914712629	     1768910368	      544437602	     1920561268	     1818586469	     1919251301	      544433507	     2037412969	     1914725481	      541684768	     1701668206	     1819877474	     1701016946	     1851878432	     1852403303	      538984773	     1914712629	     1768910368	      544437602	     1920561268	     1818586469	
     1853125408	     1970431264	     1869488225	     1717986674	     2002875168	     1948280431	     1701011829	     1769240876	      544104813	      544499809	     1394614377	      908943977	     1634494319	      762013049	     1768910382	     1853104232	     1853125408	     1970431264	     1869488225	     1717986674	     2002875168	     1948280431	     1701011829	     1769240876	      544104813	      544499809	     1394614377	      908943977	     1634494319	      762013049	     1768910382	     1853104232	
     1634607209	     1668246893	     1818718066	     1701737504	     1684371045	     1914717253	     1936007279	      543582572	     1696617065	     1948279407	     1931501932	     1948281701	     1919513704	     1932402772	      542402661	     1634934833	     1634607209	     1668246893	     1818718066	     1701737504	     1684371045	     1914717253	     1936007279	      543582572	     1696617065	     1948279407	     1931501932	     1948281701	     1919513704	     1932402772	      542402661	     1634934833	
     1836085106	     1970170211	     1769236589	     1667785070	     1819242597	     1395531892	     1713400180	     1696621934	     1785619553	     1952981024	     1936662625	     2032148596	     1831608435	     1751457894	      543449460	      543324532	     1836085106	     1970170211	     1769236589	     1667785070	     1819242597	     1395531892	     1713400180	     1696621934	     1785619553	     1952981024	     1936662625	     2032148596	     1831608435	     1751457894	      543449460	      543324532	
     1952542324	     1635019119	     1931506792	     1852140659	     1679845742	     1751217184	     1931506536	     1668446576	     1701588000	     1952998688	      543321199	     1864396914	     1864397928	     1869376623	     1629512300	     1697521696	     1952542324	     1635019119	     1931506792	     1852140659	     1679845742	     1751217184	     1931506536	     1668446576	     1701588000	     1952998688	      543321199	     1864396914	     1864397928	     1869376623	     1629512300	     1697521696	
      544235890	     1853038689	     1635000419	      542076517	      540160048	     1650811745	     1869771808	     1953066862	     1769152609	     1701733234	     1667965027	     1868785011	     1635000421	     2003398247	     1868786464	     1332093027	      544235890	     1853038689	     1635000419	      542076517	      540160048	     1650811745	     1869771808	     1953066862	     1769152609	     1701733234	     1667965027	     1868785011	     1635000421	     2003398247	     1868786464	     1332093027	
     1948282726	     1852055652	     1869966436	      544171552	      824205945	     1835343983	     1801812256	      740315987	      544438637	     2037412969	     1768974437	     1931489586	     1633904672	      543582567	     1634624544	     1869967987	     1948282726	     1852055652	     1869966436	      544171552	      824205945	     1835343983	     1801812256	      740315987	      544438637	     2037412969	     1768974437	     1931489586	     1633904672	      543582567	     1634624544	     1869967987	
      544499813	     1635016992	      544240239	     1952998688	      542533998	     1970562145	     1818586727	     1278170188	     1835365490	     1869488225	     1915518976	      942498409	     1701733234	     1970431264	     1952998688	     1697390694	      544499813	     1635016992	      544240239	     1952998688	      542533998	     1970562145	     1818586727	     1278170188	     1835365490	     1869488225	     1915518976	      942498409	     1701733234	     1970431264	     1952998688	     1697390694	
      543780454	     1768846437	     1986618469	     1836020596	     1667591796	     1952801824	     1952984608	     1394632052	     1768104043	     1852055668	              0	     1948279905	     2037412969	     1768713333	     1801812256	     1869750379	      543780454	     1768846437	     1986618469	     1836020596	     1667591796	     1952801824	     1952984608	     1394632052	     1768104043	     1852055668	              0	     1948279905	     2037412969	     1768713333	     1801812256	     1869750379	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
     1869770081	     1735551348	      544499813	      544568165	      542271850	     1634624544	     1416127776	     1663991808	     1702436961	     1751457892	              0	     1952522338	     1869488243	     1937011297	     1634886944	     1702436972	     1869770081	     1735551348	      544499813	      544568165	      542271850	     1634624544	     1416127776	     1663991808	     1702436961	     1751457892	              0	     1952522338	     1869488243	     1937011297	     1634886944	     1702436972	
     1953066862	     2033090560	      543387502	     1679844210	     1835363968	     1768846181	     1095062304	              0	     1818718066	     1701016185	              0	     1819239275	     1952804992	     1952805664	     1919250546	     1701734260	     1953066862	     2033090560	      543387502	     1679844210	     1835363968	     1768846181	     1095062304	              0	     1818718066	     1701016185	              0	     1819239275	     1952804992	     1952805664	     1919250546	     1701734260	
     2147483648	              0	     1718183013	     2037412975	              0	     1668641381	     1634494319	              0	     1769236589	     1886677359	              0	     1932402816	              0	     1952998688	     1702061422	     1752375407	     2147483648	              0	     1718183013	     2037412975	              0	     1668641381	     1634494319	              0	     1769236589	     1886677359	              0	     1932402816	              0	     1952998688	     1702061422	     1752375407	
              0	              0	     1853122913	     1735549296	              0	     2147483648	     1919513704	              0	      746586112	     1847615858	              0	              0	              0	     2147483648	     1952801920	     1713385785	              0	              0	     1853122913	     1735549296	              0	     2147483648	     1919513704	              0	      746586112	     1847615858	              0	              0	              0	     2147483648	     1952801920	     1713385785	
              0	              0	     1818850425	     1751737120	              0	              0	     1830846464	              0	              0	     1702887424	              0	              0	              0	              0	              0	      841835113	              0	              0	     1818850425	     1751737120	              0	              0	     1830846464	              0	              0	     1702887424	              0	              0	              0	              0	              0	      841835113	
              0	              0	      543256164	     1634494319	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	     1954545664	              0	              0	      543256164	     1634494319	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	     1954545664	
              0	              0	      543780468	     1919513704	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	      543780468	     1919513704	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	     1701278313	     1836261481	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	     1701278313	     1836261481	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	     1954119680	     1931493701	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	     1954119680	     1931493701	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	     1400897536	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	     1400897536	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
            576	            560	            784	            808	            568	            608	            656	            528	            616	            648	            464	            600	            568	            608	            632	            680	            576	            560	            784	            808	            568	            608	            656	            528	            616	            648	            464	            600	            568	            608	            632	            680	
              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	
