              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	              1	
     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	     1751477356	
     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	     1864398703	
     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	     1919706144	
     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	     1131575664	
     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	     1953458034	
     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	     1634756729	
      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	      544367984	
     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	     1919251301	
     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	     1853125408	
     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	     1634607209	
     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	     1836085106	
     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	     1952542324	
      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	      544235890	
     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	     1948282726	
      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	      544499813	
      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	      543780454	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	     1869770081	
     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	     1953066862	
      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	      543520867	
     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	     1751215719	
     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	     1696624239	
     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	     2002871393	
     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	     2037588080	
     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	     1919907433	
     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	     1684631143	
      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	      544433507	
     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	     1970431264	
     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	     1668246893	
     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	     1970170211	
     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	     1635019119	
     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	     1853038689	
     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	     1852055652	
